id,campaign_id,coupon_id,customer_id,redemption_status
87662,13,603,1096,0
72754,30,346,365,0
50622,26,377,477,0
120658,13,625,892,0
33997,27,728,503,0
40323,13,121,1057,0
116253,11,759,978,0
41678,10,689,1334,0
44371,13,511,1537,0
8072,13,644,171,0
115,12,109,416,0
18182,13,138,173,0
52336,8,465,146,0
101688,30,595,922,0
107439,8,473,762,0
23636,11,1044,1046,0
60805,13,754,914,0
20860,7,691,1165,0
94580,13,244,496,0
2122,13,162,317,0
47988,13,561,453,0
62486,8,1015,133,0
34524,30,784,387,0
71311,13,472,1093,0
37460,12,1075,587,0
94008,30,310,1355,0
34649,8,911,829,0
106609,13,262,634,0
121472,26,694,1026,0
126416,13,1029,469,0
103055,13,161,1501,0
15894,26,947,293,0
100669,8,1085,883,0
22076,8,100,1557,0
38996,13,942,626,1
56030,13,147,510,0
62594,13,982,1204,0
37261,30,1071,413,0
8010,26,335,1392,0
42307,8,513,1046,0
69612,13,995,1532,0
91697,8,103,1223,0
13424,13,734,881,0
71384,13,129,1452,0
54638,26,521,113,0
27282,8,1018,1025,0
109946,30,552,1190,0
35650,13,162,1253,0
115406,13,128,957,0
92460,13,160,1069,0
111248,13,146,280,0
51575,30,373,843,0
43857,26,338,152,0
25991,13,608,150,0
65506,13,164,198,0
16692,8,56,963,0
60268,8,95,1408,0
7717,13,465,1500,0
93535,13,154,667,0
57904,7,986,385,0
1761,8,68,1134,0
3283,30,814,1291,0
78870,8,916,402,0
69818,8,12,788,0
34525,8,1084,254,1
23186,13,756,676,0
425,26,769,790,0
112402,26,2,275,0
72310,30,363,433,0
8508,9,635,1216,0
65285,13,20,1123,0
121911,13,482,930,0
76441,26,407,1463,0
5660,30,900,426,0
96511,8,247,1165,0
84549,9,444,327,0
78837,29,715,923,0
123610,29,1040,96,0
73906,13,277,380,0
85054,13,1045,1348,0
45860,3,837,590,0
100198,30,858,1255,0
98570,8,598,874,0
80839,13,160,1343,0
31908,8,511,1466,0
114435,8,744,209,0
115626,4,591,15,0
26168,9,691,580,0
7618,13,556,814,0
116644,13,111,677,0
10660,8,616,1178,0
106874,10,457,520,0
97561,13,754,86,0
764,26,502,1405,0
55705,4,651,1398,0
23028,13,995,1197,0
120046,8,807,1444,0
46276,29,785,398,0
11159,9,535,271,0
66914,30,474,1104,0
76785,10,106,1095,0
62765,8,983,466,0
104547,26,429,1125,0
85893,13,117,800,0
11880,9,535,448,0
61953,13,891,965,0
3247,26,243,979,0
41784,13,844,977,0
41788,8,8,176,0
48553,13,608,616,0
118484,13,159,1432,0
33962,13,117,951,0
32920,13,606,447,0
112525,13,142,1186,0
58659,8,481,891,0
23111,13,995,1538,0
127885,13,992,951,0
49114,12,109,1491,0
64393,13,112,865,0
2221,8,654,304,0
119491,13,112,860,0
113370,11,1044,790,0
96551,13,26,1367,0
91939,8,98,1123,0
42158,26,963,1458,0
103286,26,521,935,0
71177,8,88,923,0
55049,8,494,1545,0
111986,11,506,1157,0
6881,13,1028,1095,0
4399,26,1039,957,0
11,11,795,793,0
36185,30,814,580,0
31992,8,70,1374,0
4458,9,607,192,0
124854,8,970,1311,0
71073,2,744,1014,0
42803,8,494,250,0
9553,29,418,1282,0
47980,13,516,1007,0
51351,29,943,489,0
72389,8,616,412,0
73653,13,413,1360,0
22817,13,644,228,0
80137,29,621,96,0
44817,2,460,1014,0
102953,13,954,437,0
124174,3,832,1140,0
42592,12,496,379,0
41373,8,50,1157,0
99157,5,1043,80,0
94969,13,164,427,0
78115,8,7,612,0
25787,13,673,732,0
108589,8,12,822,0
19454,4,16,1157,0
819,11,658,392,0
106050,8,979,1077,0
82237,13,130,1034,0
86764,8,70,498,0
46655,8,1059,414,0
55276,26,353,163,0
84684,8,865,1560,0
10798,8,70,1551,0
66529,8,46,1475,0
100972,8,501,682,0
68103,26,912,113,0
1258,9,788,647,0
91763,26,407,1029,0
94553,8,48,53,0
28064,30,889,195,0
30223,8,430,265,0
75475,13,756,695,0
116433,9,575,1515,0
75362,4,551,1314,0
70521,5,955,1246,0
64973,10,732,743,0
68196,8,6,538,0
32749,8,76,1360,0
31655,30,500,957,0
26336,8,1063,806,0
87990,8,7,430,0
9796,26,636,1258,0
128041,13,731,34,0
99058,7,641,822,0
78661,13,919,501,0
25342,13,886,529,0
64586,9,705,580,0
33081,9,19,440,0
44105,30,288,1387,0
42204,8,55,1364,0
68152,28,587,1014,0
820,28,407,1387,0
45790,11,669,726,0
82356,12,108,552,0
18455,13,473,171,0
124797,8,810,574,0
94651,8,102,1464,0
2085,11,795,755,0
32140,8,257,1356,0
33639,29,943,1429,0
50484,13,763,572,0
62852,2,642,1086,0
73588,9,575,179,0
69757,29,3,786,0
126973,30,529,858,0
31397,30,1004,1291,0
33514,29,982,1165,0
79737,8,12,1374,0
16262,12,470,554,0
50117,8,759,957,0
74999,26,917,1458,0
89806,30,948,927,0
18666,26,1090,1267,0
116118,29,873,1324,0
41985,8,610,858,0
114997,30,370,1274,0
26432,8,101,1374,0
45521,13,23,361,0
40784,8,437,14,0
70950,8,537,595,0
17437,10,996,1566,0
23419,26,564,503,0
8620,26,361,1565,0
53928,13,275,1456,0
44556,13,653,403,0
81194,10,15,1364,0
33218,8,432,727,0
29759,26,729,606,0
49853,13,164,1500,0
97050,30,318,1387,0
109159,13,617,290,0
75405,8,682,521,0
67797,13,1025,1082,0
41899,8,1073,356,0
114308,8,846,577,0
18140,26,319,1436,0
15067,26,545,273,0
62871,13,685,538,0
127881,7,687,810,0
38849,7,986,421,0
49389,8,537,748,0
121116,3,671,998,0
8272,30,686,910,0
3553,13,465,930,0
86367,8,247,103,0
112319,30,370,1140,0
81760,26,583,957,0
36196,13,673,89,0
57937,13,21,905,0
31207,12,107,283,0
30735,13,960,9,0
12868,8,509,1334,0
90603,8,465,1112,0
100914,10,824,1334,0
25340,9,896,580,0
70451,8,616,1562,0
107129,8,67,823,0
48581,13,144,18,0
75143,12,705,502,0
88667,13,714,1190,0
99722,30,314,653,0
111740,5,689,1182,0
37316,13,511,715,0
76005,26,695,436,0
34415,8,1002,343,0
24548,13,170,280,0
82605,13,139,1254,0
112561,7,1050,113,0
120423,8,62,93,0
76229,26,491,802,0
88398,13,694,402,0
30187,9,287,1329,0
24100,13,153,194,0
103623,4,591,1574,0
98065,13,24,50,0
58897,29,896,1432,0
124707,13,758,1467,0
74319,13,751,467,0
81511,26,302,766,0
65710,13,467,570,0
80196,13,130,1321,0
95265,9,468,1333,0
94847,13,141,437,0
26793,13,171,110,0
22618,13,885,1287,0
60822,12,109,1093,0
72096,4,591,936,0
68808,26,942,599,0
17490,13,681,537,0
65443,5,893,923,0
54162,7,392,1464,0
17399,10,824,1285,0
114159,13,892,1236,0
62161,5,431,802,0
2362,13,751,77,0
11972,8,806,387,0
54214,26,377,1418,0
90075,8,465,249,0
63125,13,770,561,0
79343,13,885,830,0
107766,12,572,293,0
119525,8,658,1198,0
83052,26,367,531,0
17871,30,666,1333,0
20303,8,51,760,0
118068,13,281,1059,0
35778,9,105,119,0
46589,26,609,673,0
22342,13,119,389,0
120645,8,81,699,0
122433,9,575,569,0
124189,4,16,1040,0
40603,12,466,971,0
122904,30,918,232,0
82781,13,249,825,0
68059,13,667,1461,0
40631,13,480,273,0
47595,8,1015,30,0
126342,8,100,392,0
77653,8,761,824,0
107481,13,942,90,0
74747,30,872,730,0
1207,7,392,1065,0
49805,8,889,295,0
68840,8,92,859,0
41047,26,451,531,0
7866,8,1002,1297,0
27100,26,344,696,0
28331,8,81,1295,0
89354,8,11,12,0
32750,11,658,456,0
90585,30,358,58,0
118740,29,985,1276,0
1266,8,10,935,0
125171,11,759,1174,0
119938,8,481,1371,0
58562,2,897,635,0
27065,8,58,743,0
39897,11,913,595,0
78518,29,1081,1044,0
50250,9,18,740,0
70903,13,480,198,0
74496,13,122,996,0
110667,9,705,749,0
97724,9,535,471,0
85641,2,744,886,0
47192,8,76,1447,0
105892,26,521,1267,0
7989,8,1048,179,0
124542,30,1024,1351,0
41110,8,49,651,0
44953,8,645,135,0
26965,7,1050,1512,0
118436,30,919,1029,0
127190,13,617,732,0
121885,30,276,1458,0
34847,30,923,1026,0
36815,13,141,87,0
62777,8,70,582,0
82940,30,974,313,0
51875,13,714,1164,0
97271,30,336,547,0
75724,13,165,1491,0
101093,8,283,1531,0
5816,9,607,1384,0
56032,8,1058,1100,0
128542,10,1043,302,0
70061,26,930,243,0
43744,11,1012,703,0
58403,10,457,987,0
63036,8,723,1410,0
60732,13,734,1461,0
39743,7,986,865,0
24514,8,271,1461,0
127504,13,892,564,0
41157,8,754,306,0
104892,13,126,391,0
105261,11,1044,793,0
58609,13,126,93,0
34140,13,124,470,0
51462,13,465,855,0
38899,8,102,1229,0
33240,30,256,843,0
32534,8,470,93,0
57559,30,672,590,0
13985,8,52,20,0
21187,30,528,449,0
5759,11,980,1184,0
12156,13,865,911,0
33062,8,102,794,0
50022,13,145,47,0
66323,8,271,657,0
30484,13,151,1011,0
43004,30,282,574,0
44473,8,806,637,0
117285,8,11,241,0
80860,13,770,1574,0
86391,9,520,665,0
106700,5,955,698,0
55065,9,444,755,0
31712,13,420,857,0
93349,13,147,1438,0
110053,8,672,668,0
49711,29,538,677,0
55716,8,882,474,0
108420,30,294,781,0
23803,12,783,1285,0
65308,13,168,598,0
81450,29,785,96,0
112294,13,679,752,0
112619,8,513,709,0
78042,8,989,324,0
15002,9,870,608,0
92919,13,771,799,0
72273,8,682,10,0
28005,8,449,1100,0
24741,13,1047,1383,0
68726,13,513,1274,0
74251,13,136,1565,0
64796,30,948,836,0
66315,13,23,445,0
48928,26,298,801,0
27823,8,1045,1092,0
35727,29,418,1162,0
107308,6,677,1052,0
4577,8,69,347,0
74744,8,48,744,0
106302,8,52,339,0
89475,7,1050,910,0
21742,8,883,294,0
90838,13,465,240,0
58109,26,908,58,0
115629,13,504,212,0
72630,29,243,181,0
67954,29,621,495,0
13766,13,114,243,0
99837,13,672,401,1
42789,30,307,974,0
103291,8,916,664,0
80988,8,656,1446,0
80712,13,143,879,0
41037,30,924,388,0
17712,3,864,1025,0
75815,8,808,297,0
12243,13,262,368,0
90189,5,955,806,0
44854,13,480,944,0
87120,13,786,664,1
13714,13,786,1319,1
43452,8,66,1450,0
91330,30,1043,895,0
8878,9,18,457,0
7892,8,598,544,0
121680,8,672,466,0
28809,8,285,103,0
67568,13,850,61,0
99121,8,865,730,0
108214,7,17,643,0
27979,13,844,1081,0
109036,8,623,768,0
4406,13,780,935,0
74323,13,705,910,0
78402,8,269,616,0
103379,8,808,132,0
101134,30,468,1487,0
86111,13,844,877,0
991,8,90,969,0
27078,13,512,387,0
119474,13,606,1342,0
33512,13,679,1188,0
36311,13,162,228,0
57387,8,579,1528,0
64680,29,538,1282,0
116701,8,1085,228,0
63674,8,762,1193,0
124540,30,686,937,0
94259,30,672,1258,0
17400,13,692,993,0
13166,8,610,877,0
24370,8,1033,1451,0
96689,13,155,289,0
60227,13,778,627,0
112476,8,810,543,0
84993,8,447,461,0
118347,13,1100,331,0
71215,26,374,1046,0
39484,13,133,639,0
20985,30,363,992,0
34000,8,50,1405,0
89915,13,157,1086,0
63248,30,431,1097,0
41241,13,561,417,0
30848,13,128,1358,0
62231,9,607,405,0
62392,12,783,1325,0
125942,27,1095,1387,0
94397,13,125,1081,0
114467,26,301,240,0
24978,26,302,46,0
118138,8,902,757,0
39370,13,578,194,0
115927,13,413,1093,0
8842,8,100,508,0
75534,10,662,1557,0
105621,13,731,1191,0
127581,26,695,588,0
9042,12,470,828,0
117232,30,348,520,0
107260,30,563,1144,0
77667,13,1070,1305,0
109862,30,325,724,0
71665,8,293,624,0
37366,13,144,374,0
27359,13,786,769,0
120710,26,783,858,0
54749,13,1028,1068,0
87145,9,520,96,0
109421,7,986,550,0
55400,8,604,1042,0
57016,7,687,1269,0
40325,13,422,80,0
15851,10,106,997,0
41369,8,810,1186,0
2671,8,433,167,0
106766,13,131,188,0
88736,9,444,384,0
11478,12,705,7,0
46491,13,672,718,0
47499,13,885,9,0
86496,13,891,1393,0
55300,8,63,171,0
85403,26,339,566,0
86466,9,635,1463,0
23355,9,575,151,0
113207,9,578,179,0
9417,8,585,518,0
36058,13,277,1048,0
70506,26,752,162,0
69106,8,276,835,0
60915,12,470,1285,0
38060,13,606,1429,0
69547,30,821,727,0
33681,8,983,1524,0
3201,30,261,1192,0
49270,13,138,514,0
57598,13,21,912,0
97801,12,705,634,0
109130,4,459,1216,0
7754,13,122,615,0
98859,8,804,741,0
39056,12,705,883,0
124274,30,857,1320,0
11035,30,276,465,0
108380,26,1090,596,0
98931,13,561,678,0
118052,13,140,866,0
101448,26,912,1203,0
117686,8,616,1490,0
45418,8,83,39,0
54004,13,1045,348,0
84395,7,1102,155,0
44071,26,609,975,0
1106,28,1062,1547,0
71960,8,6,1231,1
117084,8,1015,1101,0
26307,12,492,789,0
14723,13,467,1407,0
94136,13,675,616,0
44333,26,1093,1347,0
98771,2,559,1014,0
90779,13,119,1502,0
126038,13,113,1472,0
40352,13,892,702,0
106663,9,19,14,0
35705,13,121,526,0
25303,8,74,225,0
3729,5,955,866,0
43664,13,153,205,0
68359,8,8,1405,0
54043,8,981,1117,0
21186,8,627,380,0
106095,13,886,189,0
91307,12,705,535,0
116211,8,762,1102,0
72068,13,127,452,0
93750,13,511,1375,0
66727,7,392,113,0
36056,12,779,1387,0
42786,13,644,1302,0
38305,8,645,391,0
46916,8,727,570,0
40949,13,891,1029,0
94420,13,25,877,0
76230,30,889,1408,0
112649,8,494,1134,0
69264,29,1035,1309,0
126665,29,597,669,0
65269,8,682,1506,0
648,30,260,1044,0
26840,30,626,733,0
42894,8,879,1346,0
123165,30,646,935,0
37194,8,437,714,0
105661,29,416,1029,0
127950,26,636,1357,0
109455,30,998,328,0
72963,26,991,493,0
68380,13,667,1455,0
104868,9,105,480,0
35364,8,433,374,0
44931,13,770,782,0
92362,29,873,1055,0
75414,8,532,1420,0
37372,9,896,1007,0
104530,12,466,545,0
28731,13,485,972,0
23025,13,844,1358,0
98062,30,900,400,0
118689,8,817,100,0
124845,26,694,63,0
90661,8,558,1210,0
4535,8,52,1252,0
76222,27,393,503,0
126716,26,491,709,0
115727,26,368,1068,0
20168,30,366,15,0
24473,13,1032,396,0
20709,13,756,804,0
127197,29,443,556,0
74404,5,663,1259,0
47483,26,1093,709,0
122235,8,759,976,0
13806,8,83,1369,0
55250,13,517,1580,0
88725,5,663,234,0
32976,30,994,1012,0
108648,13,1056,235,0
44583,10,457,1263,0
45540,13,892,923,0
78498,26,745,369,0
7320,26,930,460,0
64318,8,672,1285,1
104479,13,151,1536,0
35013,30,678,561,0
39343,8,296,414,0
49179,13,20,979,0
4062,30,913,1549,0
102959,13,485,68,0
100078,8,71,504,0
64506,28,1062,189,0
62591,8,76,330,0
1319,8,772,1169,0
44082,13,168,1117,0
58247,13,891,164,0
16163,13,714,741,0
79489,13,120,1452,0
72611,13,1083,254,0
102690,29,416,413,0
75670,8,71,784,0
40315,13,885,749,0
80188,26,1090,927,0
48020,7,1050,518,0
73913,8,437,602,0
14813,12,1075,1356,0
35680,9,468,556,0
41000,8,707,1233,0
74640,28,750,189,0
23925,13,126,99,0
31930,8,276,382,0
45745,11,1099,633,0
36217,8,806,314,0
36918,13,901,839,0
65140,13,129,498,0
25567,8,883,178,0
37532,13,155,1027,0
4723,8,92,225,0
102738,26,491,279,0
117813,30,965,867,0
102289,8,807,1365,0
32214,8,62,132,0
15742,8,97,575,0
22616,8,481,640,0
687,8,13,1514,0
121326,8,292,509,0
21727,30,773,1238,0
119823,13,714,1465,0
80125,8,74,1461,0
108806,12,108,1382,0
456,11,571,1359,0
95587,8,808,333,0
14173,29,418,398,0
33441,26,908,599,0
54923,26,288,141,0
30036,13,169,184,0
8111,13,420,245,0
74855,11,1012,456,0
92277,13,273,1291,0
105571,9,870,39,0
51368,30,355,592,0
70800,30,303,340,0
24434,26,301,357,0
80876,27,393,1192,0
3157,26,912,841,0
104004,8,1063,356,0
49967,8,532,51,0
57575,8,622,645,0
95199,13,422,1305,0
15914,13,744,151,0
112657,4,935,514,0
127344,8,1045,1568,0
54753,26,545,1261,0
41883,13,578,1524,0
105520,11,506,1490,0
76734,29,800,1216,0
43989,8,97,934,0
51500,13,744,366,0
97868,11,571,431,0
81668,29,613,96,0
127916,8,598,378,0
88355,13,578,649,0
24081,13,705,405,0
101319,13,773,1079,0
128231,26,435,919,0
118702,13,675,372,0
19300,13,1007,1010,0
113253,10,279,712,0
17154,8,46,761,0
67717,13,685,1336,0
12355,26,565,1363,0
9054,8,983,1245,0
62049,13,158,367,0
85088,30,359,328,0
50186,30,341,795,0
59158,8,66,1025,0
17510,9,705,709,0
85091,26,349,766,0
47029,29,750,1242,0
9767,13,148,891,0
112213,30,332,1347,0
93416,13,513,328,0
107991,13,608,1314,0
41827,13,653,262,0
84894,26,666,1169,0
27650,8,247,188,0
15501,11,1012,952,0
85551,8,1002,689,0
107165,12,1075,756,0
16653,29,445,1110,0
39644,8,1059,1541,0
93578,26,783,464,0
15318,8,288,1026,0
12825,13,756,970,0
62781,8,585,736,0
7229,7,691,162,0
82161,26,546,293,0
48796,8,672,34,0
16948,13,601,1327,1
50235,8,772,885,0
122062,12,1075,859,0
114750,8,604,480,0
6709,11,913,392,0
119170,13,1065,820,0
9028,9,896,1412,0
87695,13,253,715,0
57850,8,65,1581,0
104936,8,6,652,0
26514,12,819,976,0
80248,29,1046,413,0
8191,8,1085,859,0
108336,12,107,756,0
89395,30,1076,865,0
52918,11,1012,474,0
29114,13,408,1356,0
114113,13,23,670,0
58498,9,287,804,0
76357,29,458,368,0
96022,8,269,1397,0
17832,30,391,1288,0
58188,30,358,891,0
37241,9,896,1044,0
51610,13,608,122,0
5697,13,694,958,0
50642,8,13,1441,0
51472,28,871,234,0
88724,13,1056,1358,0
3461,8,69,461,0
19503,12,1063,1457,0
88011,8,583,1509,0
114068,27,724,1074,0
30846,13,145,88,0
82582,8,53,1012,0
69812,13,110,1327,0
49215,10,732,1415,0
88405,8,424,1344,0
75202,8,47,917,0
77330,11,1099,755,0
107667,29,785,1045,0
66860,9,444,288,0
6145,5,955,676,0
120337,26,767,1132,0
22388,13,1108,469,0
101316,13,144,80,0
78631,13,137,458,0
47977,8,57,917,0
86596,13,1025,626,0
122119,30,616,46,0
65901,13,151,819,0
100057,8,69,1007,0
34548,30,849,1449,0
90007,8,755,183,0
36821,26,350,1396,0
81541,9,989,1384,0
121964,10,824,1494,0
22231,8,433,1538,0
99844,26,593,1378,0
100489,8,72,276,0
126627,8,674,72,0
59892,10,689,1246,0
96524,30,786,313,0
29323,13,995,73,0
90587,8,473,784,0
11093,8,447,257,0
20462,30,706,1554,0
103425,8,53,1388,0
64883,26,749,1211,0
89202,13,154,401,0
105408,4,860,1408,0
104902,29,613,262,0
2043,13,603,782,0
9721,13,653,588,0
70474,13,127,968,0
59067,13,162,1031,0
63887,13,151,1438,0
41376,30,376,450,0
74433,8,744,598,0
92218,29,418,1276,0
104259,13,766,932,0
106286,8,865,431,0
59896,13,681,303,0
73963,9,535,1264,0
127484,8,970,46,0
47293,8,269,1565,0
125138,10,106,1372,0
106764,8,98,28,0
4239,8,532,892,0
32912,8,727,157,0
41854,10,732,909,0
105685,13,1029,1387,0
48589,30,712,340,0
21738,8,738,443,0
83480,29,982,1041,0
5692,30,360,1418,0
60660,13,530,988,0
116191,11,980,625,0
97382,13,244,586,0
8008,13,24,508,0
32849,26,468,758,0
72712,13,726,1464,0
121043,29,538,1106,0
6786,7,687,1457,0
43819,30,803,1157,0
32369,13,1032,73,0
70936,8,283,481,0
121469,30,704,153,0
44076,26,468,1467,0
45919,13,892,159,0
70238,13,920,767,0
89536,8,740,167,0
78744,12,108,704,0
36567,8,69,266,0
13187,12,466,451,0
116850,13,865,910,0
17015,8,465,260,0
65090,13,556,612,0
61635,30,900,801,0
34593,8,1059,1516,0
75504,9,578,192,0
70751,29,715,1282,0
59543,30,863,23,0
114052,8,694,435,0
14792,13,780,212,0
80544,8,95,93,0
41772,12,779,1285,0
74073,26,916,1497,0
76198,13,770,1017,0
61023,10,934,73,0
72580,11,1044,1469,0
118102,28,525,231,0
119711,13,127,560,0
84787,2,460,1402,0
53458,2,1047,675,0
101779,30,1001,1429,0
18609,4,651,957,0
53000,12,526,852,0
98801,13,470,49,0
96372,8,6,84,0
100662,8,1085,214,0
74180,8,283,500,0
117480,8,13,1259,0
51190,29,975,117,0
42654,9,19,1582,0
90457,13,148,1081,0
40984,13,277,1239,0
22688,13,778,1529,0
67862,26,545,131,0
111629,8,47,372,0
54819,11,658,270,0
43179,8,63,212,0
1935,13,110,246,0
96065,30,324,814,0
28358,10,431,1323,0
599,13,26,71,0
92831,8,76,1080,0
103936,30,706,417,0
28822,13,1007,316,0
58278,26,329,493,0
95342,12,705,948,0
41855,8,616,1533,0
46707,13,440,586,0
15493,9,635,44,0
22581,8,747,1069,0
55783,13,123,1093,0
37892,13,608,690,0
10679,8,942,1241,0
28890,12,783,1429,0
82127,8,47,1272,0
26303,28,649,189,0
15534,26,365,758,0
24933,13,140,734,0
116743,13,942,257,0
96962,2,514,329,0
901,8,447,236,0
84594,13,144,140,0
71327,13,472,912,0
103805,11,506,1092,0
117225,8,88,683,0
29281,9,287,479,0
107425,10,457,1092,0
91701,13,920,812,0
10494,8,99,198,0
50696,9,468,327,0
57218,13,987,30,0
10814,8,661,910,0
35143,26,1020,442,0
33171,8,509,73,0
39635,13,1070,1218,0
14788,13,516,745,0
27528,8,741,785,0
1867,9,989,999,0
27763,13,1021,1544,0
120120,30,500,787,0
24576,8,58,1400,0
97652,13,1033,1429,0
112483,9,788,71,0
31366,12,109,1536,0
71336,13,601,1158,0
11249,13,754,1201,0
120823,8,558,875,0
9708,13,485,366,0
71827,13,995,1134,0
73581,12,526,926,0
30751,8,84,292,0
68287,11,658,327,0
31053,8,610,408,0
19775,13,413,1521,0
91090,27,405,503,0
40724,8,1110,1330,0
28022,10,968,1557,0
30745,13,23,470,0
58861,8,942,444,0
103192,7,1102,1049,0
363,13,556,639,0
45367,13,705,1481,0
97174,13,124,974,0
63084,8,537,1560,0
96370,26,316,1513,0
7040,5,1105,1239,0
28163,8,8,505,0
116802,8,928,1458,0
92507,13,603,799,0
69523,11,795,1431,0
40615,13,561,1310,0
87935,13,161,745,0
45997,7,986,1458,0
82577,8,709,183,0
106128,8,1081,879,0
51125,10,824,392,0
5024,13,644,1427,0
55120,11,669,1046,0
84162,29,975,555,0
18680,13,675,463,1
98036,8,919,1404,0
116555,30,858,203,0
1758,13,244,89,0
16397,13,22,207,0
76596,30,470,510,0
1503,8,69,1312,0
111059,26,739,630,0
45061,8,1002,643,0
32005,13,992,978,0
45070,30,363,615,0
20112,8,723,603,0
26528,13,672,655,0
34385,5,967,567,0
52432,13,530,212,0
30179,12,1063,283,0
12588,13,815,1050,0
20777,8,54,1131,0
128141,8,554,1282,0
48238,30,346,340,0
3740,4,895,909,0
28436,13,1045,788,0
26831,13,262,1405,0
109000,8,902,725,0
21267,13,954,171,0
27566,8,916,127,0
95825,8,85,1271,0
106640,11,759,934,0
96513,11,910,1031,0
4269,13,135,1048,0
78829,11,913,1352,0
32851,13,692,528,0
25962,13,166,858,0
28460,8,616,104,0
107853,8,65,13,0
73793,8,1084,318,0
55941,13,420,1403,0
75886,13,751,484,0
105684,13,508,426,0
90619,30,924,566,0
36912,8,78,586,0
26151,28,649,590,0
43619,3,828,1457,0
101541,29,416,1432,0
71285,30,358,460,0
113921,5,934,1506,0
7954,8,806,479,0
42067,13,485,368,0
95503,26,776,135,0
96825,8,707,762,0
56628,8,707,1514,0
124110,8,865,529,0
107174,8,437,1330,0
95287,8,964,1290,0
119944,11,971,1537,0
102794,30,984,1106,0
56530,8,501,557,0
123704,13,1100,888,0
97741,11,1012,1534,0
103927,13,850,802,0
87909,8,465,736,0
41861,8,792,554,0
38017,8,1058,1486,0
75047,13,542,23,0
4292,13,771,274,0
32635,13,685,467,0
99724,12,1075,295,0
47968,8,754,1339,0
829,13,275,787,0
27178,8,78,95,0
64788,8,907,727,0
113101,13,756,1218,0
45581,13,667,427,0
72028,8,672,865,0
14674,13,293,1438,0
101277,13,1065,520,0
24522,13,440,207,0
4412,8,983,1191,0
35090,26,307,417,0
98783,8,13,572,0
99114,13,128,310,0
17435,29,896,7,0
33031,8,8,1477,0
102238,13,734,921,0
128281,12,109,911,0
104856,8,1084,82,0
109422,13,119,473,0
70431,12,526,1205,0
113030,29,715,586,0
72945,12,496,241,0
58116,13,561,660,0
14684,30,479,1397,0
73191,4,791,327,0
90783,27,1098,464,0
11767,8,256,31,0
89756,8,103,1305,0
104324,8,792,707,0
1202,8,288,376,0
113912,30,1083,927,0
123708,13,865,149,0
101402,13,121,825,0
53813,8,983,389,0
73856,8,70,662,0
46249,13,413,864,0
13065,26,365,631,0
31911,26,381,766,0
39115,13,141,865,0
95123,8,501,387,0
119793,30,595,1017,0
80206,8,513,141,0
63138,8,56,750,0
107004,7,641,44,0
120754,8,432,518,0
111954,8,447,1115,0
165,13,171,644,0
29851,8,12,1188,0
76797,8,6,366,0
13486,8,55,151,0
92877,8,97,277,0
117150,26,1115,935,0
95578,13,1033,324,0
87996,8,911,1461,0
104569,13,485,227,0
17303,8,97,498,0
13936,8,989,10,0
98030,9,578,1486,0
86251,13,23,740,0
110718,12,526,1084,0
107890,8,532,488,0
90540,8,103,686,0
36100,8,1063,1509,0
22501,30,541,9,0
43373,8,550,965,0
97477,3,264,725,0
44649,30,380,88,0
109516,9,691,1264,0
21581,8,740,417,0
43781,8,80,1309,0
45189,13,940,598,0
79586,8,432,218,0
123870,5,967,844,0
81113,13,440,12,1
5807,11,759,862,0
81477,13,606,603,0
76831,13,944,643,0
6932,12,492,587,0
44907,30,708,131,0
35816,30,5,733,0
91481,29,619,825,0
35614,8,60,1144,0
122415,13,705,983,0
117046,26,582,1215,0
87038,26,854,732,0
85044,12,783,1337,0
79854,13,1083,1044,0
112477,13,681,917,0
33307,12,779,293,0
92897,13,465,1473,0
54755,8,559,309,0
103070,10,1043,978,0
